Year,Horsepower,Cylinders,Mileage,Price,Age
2011,210.0,6.0,22,23235,14
2011,210.0,6.0,22,22245,14
2011,210.0,6.0,21,24985,14
2011,210.0,6.0,21,23340,14
2004,290.0,6.0,22,89000,21
2004,252.0,6.0,22,89000,21
2005,290.0,6.0,22,89000,20
2005,252.0,6.0,22,89000,20
2017,573.0,6.0,22,156000,8
2015,131.0,4.0,26,21710,10
2015,131.0,4.0,26,20720,10
2016,131.0,4.0,26,21760,9
2016,131.0,4.0,26,20870,9
2017,131.0,4.0,26,22230,8
2017,131.0,4.0,26,21330,8
2015,235.0,4.0,28,35880,10
2015,235.0,4.0,28,36580,10
2015,235.0,4.0,28,37980,10
2015,235.0,4.0,28,34480,10
2016,235.0,4.0,28,34965,9
2016,235.0,4.0,28,37065,9
2016,235.0,4.0,28,36365,9
2016,235.0,4.0,27,38465,9
2017,235.0,4.0,27,38585,8
2017,235.0,4.0,28,36485,8
2017,235.0,4.0,28,37185,8
2017,235.0,4.0,28,35085,8
2015,194.0,4.0,31,39720,10
2015,194.0,4.0,30,41310,10
2016,194.0,4.0,30,41310,9
2016,194.0,4.0,31,39720,9
2017,194.0,4.0,30,39720,8
1991,140.0,4.0,28,2000,34
1991,110.0,4.0,35,2000,34
1992,110.0,4.0,35,2000,33
1992,140.0,4.0,28,2000,33
1993,140.0,4.0,28,2000,32
1993,110.0,4.0,34,2000,32
2015,248.0,6.0,28,37775,10
2015,248.0,6.0,28,35775,10
2015,248.0,6.0,28,28975,10
2015,248.0,6.0,28,37375,10
2015,248.0,6.0,28,42030,10
2015,248.0,6.0,28,44600,10
2015,248.0,6.0,28,32275,10
2016,248.0,6.0,28,37650,9
2016,248.0,6.0,28,32550,9
2016,248.0,6.0,28,36050,9
2016,248.0,6.0,28,42305,9
2016,248.0,6.0,28,44875,9
2016,248.0,6.0,28,29400,9
2016,248.0,6.0,28,38050,9
2016,248.0,6.0,28,33500,9
1990,93.0,4.0,31,2000,35
2015,199.0,4.0,39,32150,10
2015,199.0,4.0,40,25990,10
2016,199.0,4.0,39,32195,9
2016,199.0,4.0,40,25995,9
2017,192.0,4.0,46,25995,8
2017,192.0,4.0,46,30990,8
2014,199.0,4.0,40,25995,11
2014,274.0,4.0,31,27500,11
2014,192.0,4.0,34,25500,11
2014,192.0,4.0,34,21500,11
2014,199.0,4.0,39,31995,11
2014,274.0,4.0,31,35300,11
2014,192.0,4.0,34,23950,11
2015,192.0,4.0,34,25790,10
2015,192.0,4.0,34,21840,10
2015,274.0,4.0,31,27700,10
2015,274.0,4.0,31,35500,10
2015,192.0,4.0,34,24340,10
2016,245.0,4.0,32,29940,9
2016,178.0,4.0,39,24140,9
2016,185.0,4.0,35,25140,9
2016,185.0,4.0,35,22140,9
2016,245.0,4.0,32,36040,9
2015,175.0,4.0,33,30295,10
2015,175.0,4.0,33,24895,10
2015,175.0,4.0,33,25195,10
2015,175.0,4.0,33,29995,10
2015,256.0,6.0,27,32995,10
2015,175.0,4.0,33,26995,10
2015,175.0,4.0,33,27295,10
2016,175.0,4.0,33,30695,9
2016,256.0,6.0,27,33395,9
2016,175.0,4.0,33,25295,9
2016,175.0,4.0,33,27695,9
2016,175.0,4.0,33,27395,9
2016,175.0,4.0,33,24995,9
2016,175.0,4.0,33,30395,9
2017,175.0,4.0,32,35995,8
2017,175.0,4.0,32,25645,8
2017,256.0,6.0,27,34995,8
2017,175.0,4.0,32,27695,8
2017,256.0,6.0,27,38195,8
2017,175.0,4.0,32,32390,8
2015,148.0,4.0,30,22195,10
2015,168.0,4.0,28,21295,10
2015,168.0,4.0,26,22695,10
2015,168.0,4.0,26,24995,10
2015,148.0,4.0,32,22795,10
2015,148.0,4.0,30,24195,10
2015,148.0,4.0,30,19595,10
2015,148.0,4.0,32,20795,10
2015,168.0,4.0,28,23595,10
2016,168.0,4.0,28,23995,9
2016,148.0,4.0,29,22195,9
2016,168.0,4.0,27,22695,9
2016,168.0,4.0,27,25395,9
2016,168.0,4.0,27,23895,9
2016,168.0,4.0,28,22495,9
2016,168.0,4.0,28,21295,9
2016,148.0,4.0,31,20795,9
2016,148.0,4.0,29,19595,9
2016,168.0,4.0,27,27395,9
2016,168.0,4.0,28,25995,9
2017,168.0,4.0,27,24195,8
2017,148.0,4.0,29,22495,8
2017,168.0,4.0,27,25695,8
2017,148.0,4.0,30,20995,8
2017,168.0,4.0,27,27695,8
2017,168.0,4.0,28,24195,8
2017,168.0,4.0,28,22695,8
2017,148.0,4.0,29,19795,8
2015,166.0,4.0,29,26195,10
2015,166.0,4.0,31,24195,10
2015,224.0,6.0,28,28195,10
2015,166.0,4.0,31,23195,10
2016,224.0,6.0,27,30995,9
2016,166.0,4.0,31,24995,9
2016,166.0,4.0,29,26995,9
2016,166.0,4.0,31,22995,9
2016,166.0,4.0,31,23995,9
2016,166.0,4.0,29,25995,9
2016,166.0,4.0,31,24995,9
2017,224.0,6.0,27,31695,8
2017,166.0,4.0,30,24495,8
2017,166.0,4.0,29,24995,8
2017,166.0,4.0,29,27495,8
2017,166.0,4.0,30,25495,8
2017,166.0,4.0,29,26495,8
2017,166.0,4.0,30,23495,8
2007,200.0,6.0,23,24460,18
2007,255.0,6.0,22,33775,18
2007,255.0,6.0,22,27600,18
2007,255.0,6.0,22,27550,18
2007,255.0,6.0,22,35825,18
2007,255.0,6.0,22,30250,18
2008,253.0,6.0,22,30310,17
2008,253.0,6.0,22,27225,17
2008,253.0,6.0,23,34150,17
2008,253.0,6.0,22,36195,17
2008,253.0,6.0,23,28265,17
2008,200.0,6.0,22,24635,17
2017,287.0,6.0,28,42495,8
2017,287.0,6.0,28,30495,8
2017,287.0,6.0,28,28595,8
2017,287.0,6.0,28,37895,8
2017,287.0,6.0,28,34495,8
2015,570.0,8.0,24,200500,10
2015,310.0,6.0,27,82800,10
2015,420.0,6.0,26,125600,10
2015,420.0,6.0,27,93200,10
2015,420.0,6.0,27,98300,10
2015,520.0,8.0,24,161100,10
2015,520.0,8.0,24,141300,10
2015,570.0,8.0,24,180300,10
2015,440.0,8.0,24,113400,10
2015,310.0,6.0,28,78100,10
2016,520.0,8.0,24,161100,9
2016,310.0,6.0,27,82800,9
2016,520.0,8.0,24,141300,9
2016,570.0,8.0,24,200500,9
2016,310.0,6.0,28,78100,9
2016,570.0,8.0,24,180300,9
2016,310.0,6.0,28,80000,9
2016,440.0,8.0,24,113400,9
2016,310.0,6.0,27,84300,9
2016,420.0,6.0,27,93200,9
2016,420.0,6.0,26,125600,9
2016,420.0,6.0,27,98300,9
2003,240.0,6.0,25,39725,22
2003,205.0,6.0,27,34600,22
2004,240.0,6.0,26,40425,21
2004,205.0,6.0,27,35250,21
2005,240.0,6.0,26,40730,20
2005,205.0,6.0,27,35555,20
2001,322.0,12.0,15,259900,24
2002,322.0,12.0,15,262990,23
1995,100.0,4.0,33,2000,30
1996,93.0,4.0,32,2000,29
1997,93.0,4.0,34,2000,28
1997,93.0,4.0,32,2178,28
2015,170.0,4.0,36,26280,10
2015,150.0,4.0,42,29125,10
2015,170.0,4.0,36,22440,10
2015,170.0,4.0,36,22440,10
2015,170.0,4.0,36,23995,10
2015,150.0,4.0,42,30850,10
2015,170.0,4.0,36,31790,10
2015,170.0,4.0,36,24375,10
2015,170.0,4.0,35,21340,10
2015,170.0,4.0,36,31790,10
2015,170.0,4.0,36,26280,10
2015,150.0,4.0,42,33925,10
2015,170.0,4.0,36,28105,10
2015,170.0,4.0,36,24375,10
2015,170.0,4.0,35,26915,10
2015,150.0,4.0,44,27095,10
2015,170.0,4.0,36,28115,10
2015,170.0,4.0,36,23995,10
2015,280.0,6.0,28,35995,10
2015,170.0,4.0,35,26915,10
2015,170.0,4.0,36,28105,10
2015,170.0,4.0,36,28115,10
2015,170.0,4.0,35,21340,10
2016,170.0,4.0,38,26280,9
2016,170.0,4.0,38,34270,9
2016,170.0,4.0,38,30495,9
2016,170.0,4.0,38,24750,9
2016,170.0,4.0,38,24750,9
2016,170.0,4.0,38,28410,9
2016,170.0,4.0,38,23975,9
2016,280.0,6.0,28,36835,9
2016,170.0,4.0,38,22440,9
2016,170.0,4.0,38,23975,9
2016,170.0,4.0,38,22440,9
2016,170.0,4.0,38,26280,9
2016,170.0,4.0,38,28410,9
2016,170.0,4.0,38,34270,9
2016,170.0,4.0,38,30495,9
2017,280.0,6.0,28,29295,8
2017,170.0,4.0,34,27995,8
2017,170.0,4.0,34,22440,8
2017,170.0,4.0,34,23975,8
2017,170.0,4.0,34,30995,8
2017,170.0,4.0,34,25495,8
2017,280.0,6.0,28,33995,8
2000,205.0,6.0,18,2452,25
2000,205.0,6.0,19,2879,25
2000,205.0,6.0,19,2715,25
2000,205.0,6.0,18,2668,25
2001,205.0,6.0,19,30500,24
2001,205.0,6.0,19,27300,24
2001,205.0,6.0,19,23000,24
2001,205.0,6.0,20,24150,24
2001,205.0,6.0,20,28050,24
2001,205.0,6.0,20,26800,24
2001,205.0,6.0,19,29250,24
2001,205.0,6.0,19,26150,24
2002,205.0,6.0,19,30900,23
2002,205.0,6.0,19,26450,23
2002,205.0,6.0,20,24450,23
2002,205.0,6.0,20,28450,23
2002,205.0,6.0,19,23300,23
2002,205.0,6.0,19,29550,23
2002,205.0,6.0,19,27600,23
2002,205.0,6.0,20,27100,23
2015,260.0,6.0,27,29510,10
2015,260.0,6.0,27,29780,10
2015,260.0,6.0,26,37900,10
2015,260.0,6.0,27,41560,10
2015,260.0,6.0,26,34830,10
2015,260.0,6.0,26,31200,10
2015,260.0,6.0,26,34500,10
2015,260.0,6.0,27,32810,10
2015,260.0,6.0,27,36210,10
2015,260.0,6.0,27,33140,10
2015,260.0,6.0,26,43250,10
2015,260.0,6.0,26,31470,10
2016,260.0,6.0,27,33150,9
2016,260.0,6.0,26,38100,9
2016,260.0,6.0,27,41610,9
2016,260.0,6.0,26,43300,9
2016,260.0,6.0,27,29830,9
2016,260.0,6.0,27,36410,9
2016,260.0,6.0,26,34840,9
2016,260.0,6.0,26,31520,9
2017,284.0,6.0,26,37790,8
2017,284.0,6.0,27,32980,8
2017,284.0,6.0,27,36100,8
2017,284.0,6.0,27,30290,8
2017,284.0,6.0,27,42070,8
2017,284.0,6.0,26,34670,8
2017,284.0,6.0,26,43760,8
2017,284.0,6.0,26,31980,8
2004,335.0,8.0,21,64600,21
2004,420.0,12.0,17,94600,21
2004,420.0,12.0,17,79900,21
2005,335.0,8.0,21,66950,20
2005,420.0,12.0,17,96100,20
2005,335.0,8.0,21,74600,20
2005,420.0,12.0,17,100800,20
2006,444.0,12.0,17,101300,19
2006,444.0,12.0,17,96600,19
2006,335.0,8.0,21,66700,19
2006,335.0,8.0,21,74350,19
2014,453.0,12.0,19,433550,11
2015,453.0,12.0,19,438325,10
2016,453.0,12.0,19,449525,9
2014,453.0,12.0,19,474600,11
2015,453.0,12.0,19,479775,10
2016,453.0,12.0,19,492000,9
2014,453.0,12.0,19,402940,11
2014,453.0,12.0,19,474990,11
2015,453.0,12.0,19,407400,10
2015,453.0,12.0,19,480175,10
2016,453.0,12.0,19,417825,9
2016,453.0,12.0,19,492425,9
1993,150.0,6.0,20,2047,32
1993,150.0,6.0,17,2550,32
1993,150.0,6.0,17,2221,32
1993,150.0,6.0,20,2000,32
1993,116.0,4.0,20,2142,32
1993,116.0,4.0,20,2013,32
1994,116.0,4.0,20,2293,31
1994,150.0,6.0,17,2281,31
1994,116.0,4.0,25,2000,31
1994,116.0,4.0,25,2000,31
1994,116.0,4.0,20,2115,31
1994,116.0,4.0,25,2000,31
1994,150.0,6.0,20,2040,31
1994,150.0,6.0,17,2423,31
1994,150.0,6.0,20,2188,31
1994,150.0,6.0,17,2699,31
1995,150.0,6.0,22,2311,30
1995,150.0,6.0,17,2691,30
1995,116.0,4.0,25,2197,30
1995,116.0,4.0,20,2553,30
1995,116.0,4.0,20,2409,30
1995,150.0,6.0,17,2912,30
1995,116.0,4.0,25,2000,30
1995,150.0,6.0,22,2498,30
1995,150.0,6.0,17,2539,30
1995,116.0,4.0,25,2000,30
2015,250.0,6.0,24,33720,10
2015,250.0,6.0,25,40020,10
2015,250.0,6.0,25,36970,10
2015,250.0,6.0,25,33120,10
2015,250.0,6.0,24,41620,10
2015,250.0,6.0,24,38970,10
2015,250.0,6.0,24,31470,10
2015,250.0,6.0,24,34720,10
2015,250.0,6.0,24,36970,10
2015,250.0,6.0,25,35370,10
2015,250.0,6.0,25,29870,10
2015,250.0,6.0,25,32120,10
2015,250.0,6.0,25,37370,10
2015,250.0,6.0,24,38570,10
2016,280.0,6.0,26,39455,9
2016,280.0,6.0,26,46570,9
2016,280.0,6.0,26,38855,9
2016,280.0,6.0,26,38855,9
2016,280.0,6.0,26,37855,9
2016,280.0,6.0,27,33580,9
2016,280.0,6.0,27,36055,9
2016,280.0,6.0,26,31945,9
2016,280.0,6.0,27,37055,9
2016,280.0,6.0,27,30145,9
2016,280.0,6.0,26,34380,9
2016,280.0,6.0,27,32580,9
2016,280.0,6.0,26,35380,9
2016,280.0,6.0,27,41170,9
2016,280.0,6.0,26,42970,9
2016,280.0,6.0,27,37055,9
2016,280.0,6.0,27,37655,9
2017,280.0,6.0,26,39255,8
2017,280.0,6.0,27,36455,8
2017,280.0,6.0,26,39855,8
2017,280.0,6.0,27,38055,8
2017,280.0,6.0,26,47070,8
2017,280.0,6.0,26,39255,8
2017,280.0,6.0,27,33030,8
2017,280.0,6.0,27,37455,8
2017,280.0,6.0,26,38255,8
2017,280.0,6.0,26,34830,8
2017,280.0,6.0,26,32395,8
2017,280.0,6.0,27,41670,8
2017,280.0,6.0,26,35830,8
2017,280.0,6.0,26,43470,8
2017,280.0,6.0,27,34030,8
2017,280.0,6.0,27,30595,8
2017,280.0,6.0,27,37455,8
1992,81.0,4.0,30,2000,33
1999,200.0,4.0,24,3065,26
1999,200.0,4.0,24,3367,26
2000,200.0,4.0,25,3843,25
2000,200.0,4.0,25,3407,25
2001,200.0,4.0,25,26100,24
2001,200.0,4.0,25,23600,24
2001,195.0,4.0,24,24600,24
1995,138.0,4.0,20,2000,30
1995,161.0,4.0,20,2000,30
1995,138.0,4.0,20,2000,30
1995,161.0,4.0,20,2194,30
1995,161.0,4.0,20,2000,30
1995,138.0,4.0,19,2088,30
1995,138.0,4.0,19,2000,30
1995,161.0,4.0,20,2000,30
1996,161.0,4.0,20,2064,29
1996,161.0,4.0,20,2304,29
1996,161.0,4.0,19,2419,29
1996,161.0,4.0,19,2196,29
1997,161.0,4.0,19,2388,28
1997,161.0,4.0,20,2242,28
1997,161.0,4.0,19,2728,28
1997,161.0,4.0,20,2580,28
2014,99.0,4.0,46,20030,11
2014,99.0,4.0,46,19080,11
2014,99.0,4.0,46,21765,11
2014,99.0,4.0,46,23360,11
2015,99.0,4.0,46,20340,10
2015,99.0,4.0,46,21765,10
2015,99.0,4.0,46,19540,10
2015,99.0,4.0,46,24475,10
2016,99.0,4.0,46,20360,9
2016,99.0,4.0,46,19560,9
2016,99.0,4.0,46,24495,9
2016,99.0,4.0,46,21785,9
2016,99.0,4.0,46,21355,9
2017,121.0,4.0,53,27100,8
2017,121.0,4.0,53,33100,8
2017,121.0,4.0,53,28800,8
2015,134.0,4.0,40,26675,10
2015,134.0,4.0,40,28060,10
2015,134.0,4.0,40,30935,10
2015,134.0,4.0,40,29695,10
2016,134.0,4.0,40,26675,9
2016,134.0,4.0,40,28060,9
2016,134.0,4.0,40,30935,9
2016,134.0,4.0,40,29695,9
2017,134.0,4.0,39,26675,8
2017,134.0,4.0,39,29695,8
2017,134.0,4.0,39,28060,8
2017,134.0,4.0,39,30935,8
2015,134.0,4.0,48,25765,10
2015,134.0,4.0,48,30005,10
2015,134.0,4.0,48,24200,10
2015,134.0,4.0,48,28435,10
2015,134.0,4.0,48,26985,10
2015,134.0,4.0,48,23215,10
2016,121.0,4.0,50,24200,9
2016,121.0,4.0,50,26250,9
2016,121.0,4.0,50,28650,9
2016,121.0,4.0,50,30000,9
2016,121.0,4.0,53,24700,9
2016,121.0,4.0,50,28100,9
2017,121.0,4.0,50,28115,8
2017,121.0,4.0,50,30015,8
2017,121.0,4.0,50,29135,8
2017,121.0,4.0,50,26735,8
2017,121.0,4.0,50,24685,8
2017,121.0,4.0,53,25165,8
2000,125.0,4.0,34,2130,25
2000,125.0,4.0,34,2003,25
2001,125.0,4.0,37,14155,24
2001,125.0,4.0,37,16220,24
2002,125.0,4.0,37,14330,23
2002,125.0,4.0,37,16395,23
1995,118.0,4.0,30,2000,30
1995,118.0,4.0,30,2000,30
1995,164.0,6.0,24,2000,30
1996,164.0,6.0,24,2000,29
1996,118.0,4.0,30,2000,29
1996,118.0,4.0,30,2000,29
1997,118.0,4.0,30,2000,28
1997,164.0,6.0,24,2000,28
2002,130.0,4.0,28,16455,23
2003,130.0,4.0,28,16895,22
2001,130.0,4.0,28,13885,24
2001,103.0,4.0,31,12765,24
2001,103.0,4.0,31,13485,24
2001,140.0,4.0,28,18020,24
2001,130.0,4.0,28,15535,24
2002,130.0,4.0,28,15700,23
2002,130.0,4.0,28,14975,23
2002,130.0,4.0,28,13075,23
2003,130.0,4.0,28,16140,22
2003,130.0,4.0,28,15415,22
2003,130.0,4.0,28,13680,22
2001,253.0,6.0,21,44625,24
2002,253.0,6.0,21,44625,23
1999,253.0,6.0,21,20105,26
2000,253.0,6.0,21,20901,25
2001,253.0,6.0,21,44625,24
2008,150.0,4.0,24,19785,17
2008,180.0,4.0,24,23515,17
2008,150.0,4.0,26,18430,17
2008,150.0,4.0,26,15970,17
2009,150.0,4.0,26,18000,16
2009,150.0,4.0,24,20780,16
2009,180.0,4.0,24,24510,16
2010,150.0,4.0,24,18275,15
1990,90.0,4.0,31,2000,35
2015,200.0,4.0,29,32500,10
2015,200.0,4.0,29,36400,10
2015,200.0,4.0,28,38500,10
2015,200.0,4.0,28,34600,10
2016,200.0,4.0,29,38600,9
2016,200.0,4.0,28,40700,9
2016,200.0,4.0,29,33700,9
2016,200.0,4.0,28,35800,9
2017,200.0,4.0,28,34500,8
2017,200.0,4.0,28,41300,8
2017,200.0,4.0,28,36600,8
2017,200.0,4.0,28,33900,8
2017,200.0,4.0,28,31800,8
2017,200.0,4.0,28,39200,8
2015,328.0,6.0,27,33950,10
2015,328.0,6.0,25,35550,10
2004,340.0,8.0,22,61600,21
2004,340.0,8.0,22,52400,21
2005,340.0,8.0,22,56400,20
2006,340.0,8.0,22,58100,19
2015,328.0,6.0,27,38950,10
2015,360.0,6.0,35,46200,10
2015,328.0,6.0,29,37150,10
2015,328.0,6.0,27,45450,10
2015,328.0,6.0,29,43650,10
2015,328.0,6.0,27,41800,10
2015,360.0,6.0,35,48600,10
2015,360.0,6.0,36,44400,10
2015,360.0,6.0,36,46800,10
2015,328.0,6.0,29,40000,10
2016,208.0,4.0,31,33950,9
2016,400.0,6.0,26,49950,9
2016,400.0,6.0,26,47950,9
2016,300.0,6.0,27,41900,9
2016,300.0,6.0,26,45900,9
2016,360.0,6.0,31,49050,9
2016,300.0,6.0,28,43900,9
2016,208.0,4.0,28,39650,9
2016,360.0,6.0,34,47050,9
2016,300.0,6.0,29,39900,9
2016,208.0,4.0,31,37650,9
2016,208.0,4.0,28,35950,9
2017,208.0,4.0,31,33950,8
2017,300.0,6.0,29,44650,8
2017,400.0,6.0,26,50700,8
2017,208.0,4.0,28,44300,8
2017,400.0,6.0,26,48700,8
2017,360.0,6.0,30,49800,8
2017,208.0,4.0,31,38400,8
2017,300.0,6.0,29,40650,8
2017,300.0,6.0,27,42650,8
2017,208.0,4.0,28,40400,8
2017,208.0,4.0,28,35950,8
2017,208.0,4.0,31,42300,8
2017,300.0,6.0,27,46650,8
2017,360.0,6.0,32,47800,8
2015,272.0,6.0,26,52900,10
2015,240.0,6.0,31,47500,10
2015,245.0,4.0,30,51900,10
2015,220.0,4.0,28,42200,10
2015,220.0,4.0,28,39300,10
2015,240.0,6.0,31,55000,10
2015,272.0,6.0,26,45400,10
2016,272.0,6.0,26,53500,9
2016,220.0,4.0,28,40900,9
2016,220.0,4.0,28,42750,9
2016,245.0,4.0,30,52500,9
2016,272.0,6.0,26,46000,9
2016,240.0,6.0,31,48100,9
2016,240.0,6.0,31,57700,9
2016,240.0,6.0,31,50200,9
2016,240.0,6.0,31,55600,9
2017,272.0,6.0,26,53200,8
2017,220.0,4.0,27,40900,8
2017,272.0,6.0,26,46400,8
2017,220.0,4.0,27,43150,8
2014,325.0,6.0,24,53400,11
2014,325.0,6.0,26,48550,11
2014,343.0,6.0,26,62100,11
2015,343.0,6.0,26,62100,10
2015,325.0,6.0,24,53400,10
2015,325.0,6.0,26,48550,10
2014,348.0,6.0,25,51750,11
2014,330.0,6.0,27,40950,11
2014,330.0,6.0,25,42600,11
2014,330.0,6.0,25,46050,11
2014,348.0,6.0,27,53650,11
2015,330.0,6.0,27,40950,10
2015,330.0,6.0,25,46050,10
2015,330.0,6.0,27,49650,10
2015,330.0,6.0,25,42600,10
2015,330.0,6.0,25,47700,10
2017,400.0,6.0,26,53300,8
2017,300.0,6.0,27,46300,8
2017,300.0,6.0,28,44300,8
2017,208.0,4.0,30,38950,8
2017,400.0,6.0,27,51300,8
2017,208.0,4.0,28,40950,8
2017,208.0,4.0,28,43300,8
2017,208.0,4.0,30,41300,8
2014,330.0,6.0,24,51750,11
2014,330.0,6.0,26,49600,11
2014,360.0,6.0,34,55650,11
2014,420.0,8.0,23,64600,11
2014,420.0,8.0,24,62100,11
2015,330.0,6.0,26,51350,10
2015,330.0,6.0,26,49850,10
2015,330.0,6.0,24,52000,10
2015,416.0,8.0,23,67050,10
2015,420.0,8.0,24,62850,10
2015,420.0,8.0,23,65350,10
2015,360.0,6.0,34,55900,10
2015,416.0,8.0,24,64550,10
2015,330.0,6.0,24,53500,10
2016,420.0,8.0,23,67050,9
2016,330.0,6.0,24,52000,9
2016,420.0,8.0,24,62850,9
2016,360.0,6.0,34,55900,9
2016,420.0,8.0,23,65350,9
2016,420.0,8.0,24,64550,9
2016,330.0,6.0,26,51350,9
2016,330.0,6.0,24,53500,9
2016,330.0,6.0,26,49850,9
2014,240.0,6.0,28,64900,11
2014,240.0,6.0,28,52900,11
2014,333.0,6.0,22,60900,11
2014,280.0,6.0,22,47700,11
2014,280.0,6.0,22,53700,11
2014,240.0,6.0,28,58900,11
2015,333.0,6.0,22,61900,10
2015,240.0,6.0,28,53400,10
2015,240.0,6.0,28,59900,10
2015,280.0,6.0,22,54800,10
2015,280.0,6.0,22,48300,10
2015,240.0,6.0,28,65400,10
2017,333.0,6.0,25,58800,8
2017,333.0,6.0,25,64300,8
2017,333.0,6.0,25,54800,8
2015,404.0,6.0,24,106900,10
2015,523.0,8.0,22,140500,10
2016,404.0,6.0,23,107900,9
2016,404.0,6.0,23,99900,9
2016,523.0,8.0,22,141500,9
2017,404.0,6.0,23,116000,8
2017,404.0,6.0,23,109500,8
2017,523.0,8.0,22,145500,8
2017,404.0,6.0,23,109900,8
2017,404.0,6.0,23,109900,8
2017,404.0,6.0,23,116000,8
2017,404.0,6.0,23,103400,8
2017,523.0,8.0,22,145500,8
2014,260.0,6.0,25,33750,11
2014,260.0,6.0,25,42870,11
2014,260.0,6.0,25,26220,11
2014,260.0,6.0,25,29970,11
2015,260.0,6.0,27,30280,10
2015,260.0,6.0,27,34060,10
2015,260.0,6.0,27,43180,10
2015,260.0,6.0,27,26530,10
2016,260.0,6.0,27,26580,9
2016,260.0,6.0,27,34110,9
2016,260.0,6.0,27,30540,9
2016,260.0,6.0,27,43230,9
2001,240.0,6.0,18,34150,24
2001,240.0,6.0,17,35550,24
2002,240.0,6.0,17,35550,23
2002,240.0,6.0,18,34150,23
2003,240.0,6.0,19,34750,22
2003,240.0,6.0,18,36150,22
2015,325.0,6.0,24,36400,10
2015,325.0,6.0,25,37200,10
2015,325.0,6.0,25,35000,10
2015,325.0,6.0,24,38600,10
2016,325.0,6.0,24,34450,9
2016,325.0,6.0,24,35850,9
2017,325.0,6.0,24,36250,8
2017,325.0,6.0,24,34450,8
2009,320.0,8.0,17,58150,16
2009,320.0,8.0,18,55050,16
2010,320.0,8.0,18,56050,15
2010,320.0,8.0,17,59150,15
2011,400.0,8.0,20,61800,14
2011,400.0,8.0,20,58700,14
2015,230.0,4.0,28,45400,10
2015,265.0,6.0,27,42400,10
2015,230.0,4.0,28,46800,10
2015,265.0,6.0,26,43800,10
2016,265.0,6.0,27,42600,9
2016,250.0,4.0,28,53450,9
2016,250.0,4.0,28,52050,9
2016,265.0,6.0,26,44400,9
2017,295.0,6.0,26,44900,8
2017,295.0,6.0,27,43100,8
2015,325.0,6.0,24,45850,10
2015,325.0,6.0,22,47300,10
2016,325.0,6.0,24,45850,9
2016,325.0,6.0,22,47300,9
2017,325.0,6.0,24,45850,8
2017,325.0,6.0,22,47650,8
2014,400.0,8.0,20,62700,11
2014,400.0,8.0,20,65800,11
2015,400.0,8.0,20,63250,10
2015,400.0,8.0,20,66350,10
2016,400.0,8.0,19,66350,9
2016,400.0,8.0,20,63250,9
2016,400.0,8.0,19,88850,9
2012,400.0,8.0,20,60000,13
2012,400.0,8.0,20,63100,13
2013,400.0,8.0,20,64450,12
2013,400.0,8.0,20,61350,12
2010,268.0,6.0,19,49300,15
2010,210.0,6.0,24,50800,15
2011,268.0,6.0,19,50240,14
2011,210.0,6.0,24,51740,14
2012,302.0,6.0,21,52690,13
2012,210.0,6.0,23,53840,13
2004,240.0,6.0,24,29100,21
2008,250.0,6.0,23,32990,17
2014,525.0,10.0,19,164700,11
2014,430.0,8.0,20,128400,11
2014,550.0,10.0,22,179645,11
2014,525.0,10.0,22,173800,11
2014,430.0,8.0,23,137500,11
2014,525.0,10.0,19,151200,11
2014,430.0,8.0,23,124000,11
2014,430.0,8.0,20,114900,11
2014,525.0,10.0,22,160300,11
2014,550.0,10.0,19,170545,11
2015,550.0,10.0,22,199600,10
2015,430.0,8.0,23,138400,10
2015,430.0,8.0,23,124900,10
2015,525.0,10.0,19,166100,10
2015,570.0,10.0,22,199900,10
2015,550.0,10.0,22,182500,10
2015,525.0,10.0,22,162900,10
2015,430.0,8.0,20,115900,10
2015,430.0,8.0,20,129400,10
2015,550.0,10.0,19,190600,10
2015,525.0,10.0,19,153900,10
2015,525.0,10.0,22,175100,10
2015,550.0,10.0,19,173500,10
2017,540.0,10.0,22,162900,8
2017,610.0,10.0,22,189900,8
2007,150.0,5.0,28,17110,18
2007,150.0,5.0,28,17110,18
2007,150.0,5.0,28,18185,18
2007,150.0,5.0,28,18185,18
2007,150.0,5.0,28,14990,18
2007,150.0,5.0,28,16065,18
2007,150.0,5.0,28,16065,18
2007,150.0,5.0,28,14990,18
2008,170.0,5.0,29,17575,17
2008,170.0,5.0,29,16675,17
2008,170.0,5.0,29,18650,17
2008,170.0,5.0,29,15600,17
2008,170.0,5.0,29,15600,17
2008,170.0,5.0,29,18650,17
2008,170.0,5.0,29,17575,17
2008,170.0,5.0,29,16675,17
2009,170.0,5.0,29,19340,16
2009,170.0,5.0,30,16300,16
2009,170.0,5.0,30,16300,16
2009,170.0,5.0,29,19340,16
2009,170.0,5.0,29,17400,16
2009,170.0,5.0,29,17400,16
2007,210.0,6.0,20,24005,18
2007,235.0,8.0,19,24005,18
2007,210.0,6.0,20,23020,18
2007,210.0,6.0,20,26750,18
2007,210.0,6.0,20,19890,18
2007,210.0,6.0,18,26855,18
2007,235.0,8.0,19,28445,18
2008,210.0,6.0,20,20490,17
2008,210.0,6.0,18,28780,17
2008,210.0,6.0,20,25650,17
2008,210.0,6.0,20,23590,17
2009,210.0,6.0,20,24235,16
2009,210.0,6.0,20,26295,16
2009,210.0,6.0,18,29425,16
2009,210.0,6.0,20,21135,16
2005,275.0,6.0,19,35610,20
